"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"08019","1","10","71","0","2017","A","",6,32,1693296,0,0,1012,52641,"",2.71,0.55,0.46,0.00,0.00,0.83,0.83,"",0,0.0,0,0.0,-38527,-2.2,0,0.0,0,0.0,-23,-2.2,-1198,-2.2
"08019","2","10","71","0","2017","A","",6,86,5324486,0,0,1193,62033,"",2.33,0.89,1.20,0.00,0.00,1.34,1.34,"",0,0.0,-16,-15.7,-696024,-11.6,0,0.0,0,0.0,62,5.5,3201,5.4
"08019","3","10","71","0","2017","A","",11,518,20263724,14649517,45024,752,39107,"",1.76,1.77,1.78,21.82,11.57,1.00,1.00,"",0,0.0,-18,-3.4,-393802,-1.9,-251816,-1.7,-559,-1.2,11,1.5,591,1.5
"08019","5","10","71","0","2017","A","",341,2362,102970245,34591361,711595,838,43601,"",0.97,0.93,0.93,0.72,0.95,1.00,1.00,"",13,4.0,157,7.1,1393591,1.4,665662,2.0,-29396,-4.0,-48,-5.4,-2472,-5.4
"08021","0","10","70","0","2017","A","",169,1507,44039070,20962358,340467,562,29231,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",19,12.7,48,3.3,1225369,2.9,828397,4.1,36111,11.9,-2,-0.4,-112,-0.4
"08021","1","10","71","0","2017","A","",10,45,2093842,0,0,903,46965,"",9.74,1.53,1.68,0.00,0.00,1.11,1.11,"",0,0.0,2,4.7,153834,7.9,0,0.0,0,0.0,29,3.3,1496,3.3
"08021","2","10","71","0","2017","A","",3,15,781927,0,0,1025,53313,"",2.51,0.31,0.52,0.00,0.00,1.72,1.72,"",0,0.0,-2,-11.8,12185,1.6,0,0.0,0,0.0,137,15.4,7128,15.4
"08021","3","10","71","0","2017","A","",14,515,13391604,9006538,27018,500,25982,"",4.82,3.50,3.47,31.52,15.42,0.99,0.99,"",0,0.0,-5,-1.0,-113411,-0.8,90920,1.0,268,1.0,0,0.0,2,0.0
"08021","5","10","71","0","2017","A","",142,932,27771697,11955820,313449,573,29801,"",0.87,0.73,0.74,0.58,0.93,1.02,1.02,"",19,15.4,52,5.9,1172761,4.4,737477,6.6,35843,12.9,-8,-1.4,-428,-1.4
"08023","0","10","70","0","2017","A","",94,916,25814048,15769734,178701,542,28194,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,10.6,52,6.0,2110832,8.9,1424824,9.9,-2355,-1.3,14,2.7,762,2.8
"08023","1","10","71","0","2017","A","",7,10,346155,0,0,695,36121,"",12.26,0.56,0.47,0.00,0.00,0.88,0.88,"",0,0.0,0,0.0,6685,2.0,0,0.0,0,0.0,42,6.4,2174,6.4
"08023","2","10","71","0","2017","A","",5,23,867741,0,0,742,38566,"",7.53,0.78,0.98,0.00,0.00,1.29,1.29,"",0,0.0,-1,-4.2,7857,0.9,0,0.0,0,0.0,62,9.1,3228,9.1
"08023","3","10","71","0","2017","A","",11,343,8308372,8308372,24921,466,24229,"",6.81,3.84,3.67,38.65,27.10,0.96,0.96,"",0,0.0,2,0.6,305782,3.8,305782,3.8,913,3.8,15,3.3,784,3.3
"08023","5","10","71","0","2017","A","",71,541,16291780,7461362,153780,580,30137,"",0.78,0.69,0.74,0.48,0.87,1.07,1.07,"",9,14.5,53,10.9,1790508,12.3,1119042,17.6,-3268,-2.1,9,1.6,447,1.5
"08025","0","10","70","0","2017","A","",65,1113,43088060,12677433,169174,745,38725,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,14.0,21,1.9,1403292,3.4,810130,6.8,9241,5.8,11,1.5,538,1.4
"08025","1","10","71","0","2017","A","",4,9,359827,0,0,735,38212,"",10.13,0.42,0.30,0.00,0.00,0.68,0.68,"",0,0.0,0,0.0,9290,2.7,0,0.0,0,0.0,-7,-0.9,-379,-1.0
"08025","2","10","71","0","2017","A","N",4,0,0,0,0,0,0,"N",8.71,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"08025","3","10","71","0","2017","A","N",7,0,0,0,0,0,0,"N",6.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"08025","5","10","71","0","2017","A","",50,600,20899762,8347987,155900,670,34828,"",0.79,0.63,0.57,0.67,0.93,0.90,0.90,"",8,19.0,20,3.4,998401,5.0,702765,9.2,8940,6.1,10,1.5,530,1.5
"08027","0","10","70","0","2017","A","",143,810,26879395,11701978,193308,638,33167,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-4.7,-56,-6.5,-1670114,-5.8,-775001,-6.2,-45001,-18.9,4,0.6,206,0.6
"08027","1","10","71","0","2017","A","",3,13,581159,0,0,894,46493,"",3.45,0.82,0.76,0.00,0.00,0.96,0.97,"",0,0.0,-1,-7.1,-70027,-10.8,0,0.0,0,0.0,25,2.9,1324,2.9
"08027","2","10","71","0","2017","A","",3,9,575711,0,0,1230,63968,"",2.97,0.35,0.63,0.00,0.00,1.82,1.82,"",0,0.0,0,0.0,31470,5.8,0,0.0,0,0.0,67,5.8,3497,5.8
"08027","3","10","71","0","2017","A","",8,240,7153565,4062350,13602,574,29838,"",3.26,3.04,3.04,25.47,13.68,1.00,1.00,"",0,0.0,4,1.7,215667,3.1,30915,0.8,257,1.9,8,1.4,419,1.4
"08027","5","10","71","0","2017","A","",129,549,18568960,7639628,179706,650,33813,"",0.93,0.80,0.81,0.67,0.94,1.02,1.02,"",-7,-5.1,-58,-9.6,-1847224,-9.0,-805916,-9.5,-45258,-20.1,3,0.5,174,0.5
"08029","0","10","70","0","2017","A","",888,8439,285724061,118211709,1831131,651,33860,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,1.0,78,0.9,11766497,4.3,5710010,5.1,-31572,-1.7,21,3.3,1095,3.3
"08029","1","10","71","0","2017","A","",17,178,10688003,0,0,1158,60214,"",3.15,1.08,1.32,0.00,0.00,1.22,1.22,"",0,0.0,-1,-0.6,158699,1.5,0,0.0,0,0.0,27,2.4,1418,2.4
"08029","2","10","71","0","2017","A","",10,179,10068669,0,0,1082,56276,"",1.59,0.66,1.03,0.00,0.00,1.57,1.57,"",0,0.0,-1,-0.6,565312,5.9,0,0.0,0,0.0,68,6.7,3528,6.7
"08029","3","10","71","0","2017","A","",25,2062,81748477,42780723,128577,763,39652,"",1.64,2.50,3.27,26.55,13.65,1.31,1.30,"",0,0.0,40,2.0,7075698,9.5,4142804,10.7,12428,10.7,53,7.5,2728,7.4
"08029","5","10","71","0","2017","A","",836,6020,183218912,75430986,1702554,585,30433,"",0.97,0.84,0.75,0.65,0.94,0.90,0.90,"",9,1.1,40,0.7,3966788,2.2,1567206,2.1,-44000,-2.5,9,1.6,456,1.5
"08031","0","10","70","0","2017","A","",32072,506049,34217972953,6453953503,129836991,1300,67618,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1431,4.7,11159,2.3,1944124588,6.0,346809394,5.7,3080237,2.4,46,3.7,2404,3.7
"08031","1","10","71","0","2017","A","",111,14894,1230137786,0,0,1588,82594,"",0.57,1.51,1.27,0.00,0.00,0.84,0.84,"",-1,-0.9,251,1.7,29126187,2.4,0,0.0,0,0.0,11,0.7,573,0.7
"08031","2","10","71","0","2017","A","",49,15119,918249880,0,0,1168,60734,"",0.22,0.93,0.79,0.00,0.00,0.85,0.85,"",-4,-7.5,172,1.2,15022885,1.7,0,0.0,0,0.0,6,0.5,305,0.5
"08031","3","10","71","0","2017","A","",86,39831,2477274601,194695260,610664,1196,62195,"",0.16,0.81,0.83,2.21,0.91,1.02,1.02,"",0,0.0,806,2.1,87345017,3.7,18237721,10.3,47950,8.5,18,1.5,953,1.6
"08031","5","10","71","0","2017","A","",31827,436205,29592310686,6259258243,129226327,1305,67840,"",1.02,1.01,1.02,0.99,1.00,1.00,1.00,"",1437,4.7,9929,2.3,1812630499,6.5,328571673,5.5,3032287,2.4,52,4.2,2672,4.1
"08033","0","10","70","0","2017","A","",84,539,18196437,9569729,125337,649,33765,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,12.0,31,6.1,1609387,9.7,887011,10.2,19842,18.8,21,3.3,1087,3.3
"08033","1","10","71","0","2017","A","",5,9,354597,0,0,751,39038,"",9.80,0.86,0.69,0.00,0.00,0.80,0.80,"",0,0.0,0,0.0,-27969,-7.3,0,0.0,0,0.0,-30,-3.8,-1588,-3.9
"08033","2","10","71","0","2017","A","N",3,0,0,0,0,0,0,"N",5.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"08033","3","10","71","0","2017","A","N",7,0,0,0,0,0,0,"N",4.85,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"08033","5","10","71","0","2017","A","",70,308,11024933,4472425,105527,689,35853,"",0.86,0.67,0.71,0.48,0.85,1.06,1.06,"",10,16.7,35,12.8,1410113,14.7,637314,16.6,18496,21.3,11,1.6,591,1.7
"08035","0","10","70","0","2017","A","",11998,121139,7619747179,1627011728,30164128,1210,62901,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",513,4.5,4318,3.7,629277644,9.0,109864883,7.2,275711,0.9,59,5.1,3062,5.1
"08035","1","10","71","0","2017","A","",16,414,26456336,0,0,1229,63904,"",0.22,0.18,0.12,0.00,0.00,0.70,0.70,"",0,0.0,-6,-1.4,-564980,-2.1,0,0.0,0,0.0,-10,-0.8,-509,-0.8
"08035","2","10","71","0","2017","A","",11,267,13577753,0,0,977,50821,"",0.13,0.07,0.05,0.00,0.00,0.76,0.76,"",0,0.0,4,1.5,498715,3.8,0,0.0,0,0.0,19,2.0,996,2.0
"08035","3","10","71","0","2017","A","",46,12762,564997308,115946982,404096,851,44272,"",0.22,1.08,0.85,5.23,2.60,0.78,0.78,"",5,12.2,581,4.8,38733703,7.4,13494142,13.2,64832,19.1,20,2.4,1070,2.5
"08035","5","10","71","0","2017","A","",11925,107696,7014715782,1511064746,29760032,1253,65134,"",1.03,1.05,1.08,0.95,0.99,1.04,1.04,"",508,4.4,3738,3.6,590610206,9.2,96370741,6.8,210879,0.7,65,5.5,3339,5.4
"08037","0","10","70","0","2017","A","",3481,32395,1457198900,535908928,9200763,865,44983,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",53,1.5,674,2.1,74867299,5.4,19739742,3.8,-275145,-2.9,27,3.2,1405,3.2
"08037","1","10","71","0","2017","A","",13,126,7305712,0,0,1117,58097,"",0.61,0.20,0.18,0.00,0.00,0.89,0.89,"",-2,-13.3,2,1.6,169133,2.4,0,0.0,0,0.0,10,0.9,544,0.9
"08037","2","10","71","0","2017","A","",7,134,8414796,0,0,1204,62602,"",0.28,0.13,0.17,0.00,0.00,1.31,1.31,"",0,0.0,1,0.8,215367,2.6,0,0.0,0,0.0,21,1.8,1068,1.7
"08037","3","10","71","0","2017","A","",30,3002,150506910,112294360,343808,964,50129,"",0.50,0.95,1.18,15.37,7.26,1.24,1.24,"",0,0.0,107,3.7,12218100,8.8,11141963,11.0,34702,11.2,45,4.9,2361,4.9
"08037","5","10","71","0","2017","A","",3431,29132,1290971482,423614568,8856955,852,44315,"",1.02,1.06,1.04,0.81,0.97,0.99,0.99,"",55,1.6,563,2.0,62264699,5.1,8597779,2.1,-309847,-3.4,25,3.0,1306,3.0
"08039","0","10","70","0","2017","A","",668,3560,142769083,63384687,892483,771,40101,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,1.7,51,1.5,7875043,5.8,3134733,5.2,-21494,-2.4,32,4.3,1662,4.3
"08039","1","10","71","0","2017","A","",9,32,1531199,0,0,915,47602,"",2.22,0.46,0.38,0.00,0.00,0.82,0.82,"",0,0.0,-1,-3.0,15000,1.0,0,0.0,0,0.0,20,2.2,1069,2.3
"08039","2","10","71","0","2017","A","",6,15,754008,0,0,946,49174,"",1.27,0.13,0.15,0.00,0.00,1.16,1.16,"",0,0.0,1,7.1,126583,20.2,0,0.0,0,0.0,74,8.5,3818,8.4
"08039","3","10","71","0","2017","A","",18,889,28137768,26002925,78127,609,31648,"",1.57,2.56,2.25,30.09,17.01,0.88,0.88,"",0,0.0,0,0.0,703691,2.6,671222,2.6,2034,2.7,15,2.5,777,2.5
"08039","5","10","71","0","2017","A","",635,2624,112346108,37381762,814356,823,42820,"",0.98,0.87,0.93,0.60,0.92,1.07,1.07,"",11,1.8,50,1.9,7029769,6.7,2463511,7.1,-23528,-2.8,36,4.6,1909,4.7
"08041","0","10","70","0","2017","A","",19615,270802,13250849740,3036639846,63138705,941,48932,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1163,6.3,7281,2.8,820482803,6.6,183129987,6.4,-581345,-0.9,34,3.7,1762,3.7
"08041","1","10","71","0","2017","A","",129,12029,871728606,0,0,1394,72468,"",1.08,2.28,2.33,0.00,0.00,1.02,1.02,"",-2,-1.5,-519,-4.1,18498064,2.2,0,0.0,0,0.0,86,6.6,4472,6.6
"08041","2","10","71","0","2017","A","",34,9790,575414911,8187789,24563,1130,58773,"",0.25,1.12,1.27,0.46,0.63,1.13,1.13,"",0,0.0,668,7.3,54953062,10.6,930567,12.8,2649,12.1,33,3.0,1716,3.0
"08041","3","10","71","0","2017","A","",94,27235,1203140705,118303896,402050,850,44176,"",0.28,1.03,1.04,2.86,1.24,1.01,1.01,"",1,1.1,480,1.8,46591871,4.0,11211577,10.5,21534,5.7,19,2.3,948,2.2
"08041","5","10","71","0","2017","A","",19359,221747,10600565518,2910148161,62712092,919,47805,"",1.02,0.96,0.94,0.98,1.00,0.98,0.98,"",1164,6.4,6651,3.1,700439806,7.1,170987843,6.2,-605528,-1.0,34,3.8,1778,3.9
"08043","0","10","70","0","2017","A","",943,13601,532470308,122705536,2070347,753,39150,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",25,2.7,189,1.4,18284875,3.6,6187360,5.3,-100958,-4.6,16,2.2,813,2.1
"08043","1","10","71","0","2017","A","",16,1084,75666483,0,0,1342,69782,"",2.79,4.09,5.02,0.00,0.00,1.23,1.23,"",0,0.0,0,0.0,2110777,2.9,0,0.0,0,0.0,37,2.8,1942,2.9
"08043","2","10","71","0","2017","A","",14,2371,125015669,0,0,1014,52731,"",2.10,5.42,6.87,0.00,0.00,1.27,1.27,"",-1,-6.7,-22,-0.9,983662,0.8,0,0.0,0,0.0,17,1.7,889,1.7
"08043","3","10","71","0","2017","A","",25,1760,62425783,28149822,88211,682,35466,"",1.54,1.33,1.34,16.83,8.28,1.01,1.01,"",2,8.7,41,2.4,3497322,5.9,2237791,8.6,6621,8.1,23,3.5,1175,3.4
"08043","5","10","71","0","2017","A","",888,8386,269362373,94555714,1982136,618,32122,"",0.97,0.72,0.60,0.79,0.96,0.82,0.82,"",24,2.8,169,2.1,11693114,4.5,3949569,4.4,-107579,-5.1,15,2.5,763,2.4
"08045","0","10","70","0","2017","A","",2621,25771,1231080394,333361372,7106058,919,47771,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",64,2.5,186,0.7,36671208,3.1,6125631,1.9,-705759,-9.0,21,2.3,1087,2.3
"08045","1","10","71","0","2017","A","",15,266,17497930,0,0,1266,65823,"",0.94,0.53,0.50,0.00,0.00,0.95,0.95,"",0,0.0,3,1.1,307723,1.8,0,0.0,0,0.0,11,0.9,564,0.9
"08045","2","10","71","0","2017","A","",17,521,28452722,1165657,3497,1051,54664,"",0.92,0.63,0.68,0.59,0.80,1.08,1.08,"",0,0.0,5,1.0,731576,2.6,85879,8.0,258,8.0,17,1.6,915,1.7
"08045","3","10","71","0","2017","A","",37,4388,193036015,47318949,141954,846,43994,"",0.82,1.74,1.79,10.41,3.88,1.03,1.03,"",0,0.0,47,1.1,5782712,3.1,1422662,3.1,4267,3.1,16,1.9,854,2.0
"08045","5","10","71","0","2017","A","",2552,20596,992093727,284876766,6960607,926,48168,"",1.00,0.94,0.95,0.87,0.99,1.01,1.01,"",64,2.6,131,0.6,29849197,3.1,4617090,1.6,-710284,-9.3,22,2.4,1150,2.4
"08047","0","10","70","0","2017","A","",168,4878,210040456,87853085,1266547,828,43059,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,6.3,-82,-1.7,3501668,1.7,2620567,3.1,7336,0.6,27,3.4,1418,3.4
"08047","1","10","71","0","2017","A","",3,11,458864,0,0,808,42033,"",2.94,0.12,0.08,0.00,0.00,0.67,0.67,"",0,0.0,0,0.0,311,0.1,0,0.0,0,0.0,-25,-3.0,-1295,-3.0
"08047","2","10","71","0","2017","A","",6,26,1683957,0,0,1238,64355,"",5.05,0.17,0.23,0.00,0.00,1.41,1.41,"",1,20.0,0,0.0,-13059,-0.8,0,0.0,0,0.0,-21,-1.7,-1125,-1.7
"08047","3","10","71","0","2017","A","",8,419,21861496,21036591,65829,1004,52186,"",2.77,0.88,1.19,17.56,10.10,1.35,1.35,"",0,0.0,-1,-0.2,884594,4.2,830055,4.1,1405,2.2,44,4.6,2281,4.6
"08047","5","10","71","0","2017","A","",152,4422,186036139,66816494,1200718,809,42071,"",0.93,1.07,1.04,0.78,0.95,0.98,0.98,"",10,7.0,-81,-1.8,2629822,1.4,1790512,2.8,5931,0.5,26,3.3,1343,3.3
"08049","0","10","70","0","2017","A","",871,7535,260138642,108746473,1606543,664,34524,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",25,3.0,200,2.7,13162751,5.3,6991608,6.9,-44590,-2.7,16,2.5,853,2.5
"08049","1","10","71","0","2017","A","",12,110,6244490,0,0,1090,56682,"",2.27,0.75,0.85,0.00,0.00,1.13,1.13,"",-1,-7.7,-16,-12.7,-607530,-8.9,0,0.0,0,0.0,44,4.2,2265,4.2
"08049","2","10","71","0","2017","A","",10,68,3781959,0,0,1077,56029,"",1.62,0.28,0.43,0.00,0.00,1.53,1.53,"",0,0.0,-1,-1.4,-136853,-3.5,0,0.0,0,0.0,-11,-1.0,-560,-1.0
"08049","3","10","71","0","2017","A","",28,1157,50349660,23753627,71262,837,43502,"",1.87,1.57,2.21,16.02,8.62,1.40,1.40,"",0,0.0,10,0.9,2099403,4.4,2217262,10.3,6653,10.3,28,3.5,1442,3.4
"08049","5","10","71","0","2017","A","",821,6200,199762533,84992846,1535281,620,32220,"",0.97,0.97,0.90,0.80,0.96,0.93,0.93,"",26,3.3,207,3.5,11807731,6.3,4774346,6.0,-51243,-3.2,17,2.8,855,2.7
"08051","0","10","70","0","2017","A","",1201,8548,303525839,114156946,1741326,683,35510,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",50,4.3,347,4.2,12578161,4.3,8054560,7.6,99164,6.0,1,0.1,33,0.1
"08051","1","10","71","0","2017","A","",12,173,9404236,0,0,1045,54360,"",1.64,1.04,1.10,0.00,0.00,1.05,1.05,"",0,0.0,5,3.0,614481,7.0,0,0.0,0,0.0,41,4.1,2169,4.2
"08051","2","10","71","0","2017","A","",10,507,23811771,0,0,903,46943,"",1.18,1.84,2.30,0.00,0.00,1.24,1.25,"",1,11.1,31,6.5,935194,4.1,0,0.0,0,0.0,-21,-2.3,-1125,-2.3
"08051","3","10","71","0","2017","A","",22,1305,53382906,23846848,72979,786,40893,"",1.07,1.56,2.01,15.32,8.15,1.28,1.28,"",1,4.8,49,3.9,2782146,5.5,1635140,7.4,4942,7.3,11,1.4,608,1.5
"08051","5","10","71","0","2017","A","",1157,6562,216926926,90310098,1668347,636,33058,"",0.99,0.90,0.84,0.81,0.96,0.93,0.93,"",49,4.4,261,4.1,8246340,4.0,6419420,7.7,94222,6.0,-1,-0.2,-63,-0.2
"08053","0","10","70","0","2017","A","",77,293,8630194,5398297,70007,566,29438,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,1.3,17,6.2,658112,8.3,779580,16.9,18637,36.3,10,1.8,527,1.8
"08053","1","10","71","0","2017","A","",1,3,105254,0,0,736,38274,"",2.14,0.53,0.43,0.00,0.00,0.90,0.90,"",-1,-50.0,0,0.0,-22232,-17.4,0,0.0,0,0.0,-129,-14.9,-6721,-14.9
"08053","2","10","71","0","2017","A","",3,7,365350,0,0,1004,52193,"",5.51,0.74,1.24,0.00,0.00,1.67,1.67,"",0,0.0,0,0.0,66794,22.4,0,0.0,0,0.0,121,13.7,6261,13.6
"08053","3","10","71","0","2017","A","N",4,0,0,0,0,0,0,"N",3.02,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"08053","5","10","71","0","2017","A","N",69,0,0,0,0,0,0,"N",0.92,0,0,0,0,0,0,"N",2,3.0,0,0,0,0,0,0,0,0,0,0,0,0
"08055","0","10","70","0","2017","A","",185,1724,57037526,22949628,358801,636,33084,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-2.1,-3,-0.2,3419079,6.4,799416,3.6,2931,0.8,39,6.5,2037,6.6
"08055","1","10","71","0","2017","A","",4,14,730399,0,0,1022,53120,"",3.56,0.42,0.45,0.00,0.00,1.11,1.11,"",0,0.0,0,0.0,-5086,-0.7,0,0.0,0,0.0,6,0.6,271,0.5
"08055","2","10","71","0","2017","A","",6,45,2190370,0,0,941,48947,"",4.59,0.81,1.12,0.00,0.00,1.39,1.39,"",0,0.0,-13,-22.4,-595200,-21.4,0,0.0,0,0.0,13,1.4,712,1.5
"08055","3","10","71","0","2017","A","",13,400,12116033,11879716,35637,582,30284,"",4.09,2.38,2.42,37.97,19.30,1.02,1.02,"",0,0.0,-25,-5.9,289172,2.4,267330,2.3,797,2.3,47,8.8,2467,8.9
"08055","5","10","71","0","2017","A","",162,1265,42000724,11069912,323164,638,33191,"",0.90,0.86,0.87,0.49,0.91,1.00,1.00,"",-4,-2.4,35,2.8,3730193,9.7,532086,5.0,2134,0.7,40,6.7,2081,6.7
"08057","0","10","70","0","2017","A","",91,569,20193769,8501511,168959,682,35469,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-1.1,23,4.2,1760113,9.5,493078,6.2,37308,28.3,32,4.9,1692,5.0
"08057","1","10","71","0","2017","A","",6,32,1575510,0,0,952,49492,"",10.85,2.89,2.76,0.00,0.00,0.96,0.96,"",0,0.0,-2,-5.9,87301,5.9,0,0.0,0,0.0,104,12.3,5397,12.2
"08057","2","10","71","0","2017","A","",5,24,1013715,0,0,809,42092,"",7.78,1.31,1.47,0.00,0.00,1.12,1.12,"",0,0.0,-1,-4.0,1330,0.1,0,0.0,0,0.0,14,1.8,770,1.9
"08057","3","10","71","0","2017","A","",4,111,2847362,2847362,8539,496,25768,"",2.56,2.00,1.61,24.57,9.82,0.81,0.81,"",0,0.0,5,4.7,-3737,-0.1,-3737,-0.1,-14,-0.2,-20,-3.9,-1066,-4.0
"08057","5","10","71","0","2017","A","",76,403,14757182,5654149,160420,704,36626,"",0.86,0.83,0.86,0.68,0.95,1.03,1.03,"",-1,-1.3,22,5.8,1675219,12.8,496815,9.6,37322,30.3,44,6.7,2313,6.7
"08059","0","10","70","0","2017","A","",20163,232938,13138729418,2798328992,53209747,1085,56404,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-534,-2.6,-399,-0.2,573361659,4.6,80736599,3.0,-1489703,-2.7,49,4.7,2553,4.7
"08059","1","10","71","0","2017","A","",76,8589,786786077,0,0,1762,91606,"",0.62,1.89,2.12,0.00,0.00,1.12,1.12,"",-2,-2.6,0,0.0,23397993,3.1,0,0.0,0,0.0,53,3.1,2723,3.1
"08059","2","10","71","0","2017","A","",21,4851,286141147,0,0,1134,58991,"",0.15,0.65,0.64,0.00,0.00,0.98,0.99,"",0,0.0,121,2.6,18402655,6.9,0,0.0,0,0.0,46,4.2,2391,4.2
"08059","3","10","71","0","2017","A","",80,22042,951933815,78360578,258858,831,43188,"",0.23,0.97,0.83,2.05,0.95,0.85,0.85,"",2,2.6,214,1.0,14972709,1.6,5469598,7.5,14256,5.8,6,0.7,262,0.6
"08059","5","10","71","0","2017","A","",19987,197457,11113868379,2719968414,52950889,1082,56285,"",1.02,1.00,1.00,0.99,1.00,1.00,1.00,"",-533,-2.6,-734,-0.4,516588302,4.9,75267001,2.8,-1503959,-2.8,54,5.3,2815,5.3
"08061","0","10","70","0","2017","A","",54,471,16329714,6020188,55603,667,34676,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,1.9,40,9.3,1375811,9.2,626548,11.6,6482,13.2,0,0.0,7,0.0
"08061","1","10","71","0","2017","A","",6,22,962891,0,0,851,44271,"",18.29,2.40,2.08,0.00,0.00,0.88,0.88,"",0,0.0,2,10.0,88353,10.1,0,0.0,0,0.0,24,2.9,1261,2.9
"08061","2","10","71","0","2017","A","N",2,0,0,0,0,0,0,"N",5.24,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"08061","3","10","71","0","2017","A","N",6,0,0,0,0,0,0,"N",6.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"08061","5","10","71","0","2017","A","",40,223,8773763,3018998,46599,757,39374,"",0.76,0.56,0.63,0.51,0.84,1.14,1.14,"",1,2.6,37,19.9,1137196,14.9,618734,25.8,6460,16.1,-31,-3.9,-1591,-3.9
"08063","0","10","70","0","2017","A","",298,2863,99611881,37563458,427943,669,34797,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-14,-4.5,-114,-3.8,-4254350,-4.1,-1798501,-4.6,-37477,-8.1,-2,-0.3,-97,-0.3
"08063","1","10","71","0","2017","A","",9,39,1728369,0,0,854,44412,"",4.97,0.70,0.61,0.00,0.00,0.88,0.88,"",0,0.0,1,2.6,18558,1.1,0,0.0,0,0.0,-19,-2.2,-981,-2.2
"08063","2","10","71","0","2017","A","",10,43,1980319,0,0,891,46323,"",4.75,0.47,0.58,0.00,0.00,1.25,1.25,"",0,0.0,1,2.4,131937,7.1,0,0.0,0,0.0,34,4.0,1784,4.0
"08063","3","10","71","0","2017","A","",19,702,21290026,9731488,29200,583,30313,"",3.71,2.51,2.44,19.00,13.26,0.97,0.97,"",0,0.0,13,1.9,458705,2.2,358368,3.8,1080,3.8,1,0.2,57,0.2
"08063","5","10","71","0","2017","A","",260,2079,74613167,27831970,398743,690,35895,"",0.90,0.85,0.88,0.76,0.94,1.03,1.03,"",-14,-5.1,-130,-5.9,-4863550,-6.1,-2156869,-7.2,-38557,-8.8,-2,-0.3,-85,-0.2
"08065","0","10","70","0","2017","A","",237,2280,84134888,29304337,386764,710,36907,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,2.2,19,0.8,8220328,10.8,3842444,15.1,4133,1.1,64,9.9,3325,9.9
"08065","1","10","71","0","2017","A","",5,54,4179403,0,0,1479,76922,"",3.47,1.22,1.76,0.00,0.00,1.43,1.44,"",0,0.0,-1,-1.8,158585,3.9,0,0.0,0,0.0,84,6.0,4366,6.0
